11281	1425628334.179732000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x03cceb	0
11283	1425628334.317462000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa6ffec	0
11285	1425628334.343572000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x04cceb	0
11291	1425628334.667670000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xa7ffec	0
11293	1425628334.691731000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x05cceb	0
11295	1425628334.694804000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x06cceb	0
11301	1425628334.996884000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x07cceb	0
11313	1425628336.098321000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xaaffec	0
11315	1425628336.122901000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x08cceb	0
11325	1425628339.271886000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x09cceb	0
11333	1425628339.375317000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xabffec	0
11335	1425628339.378383000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0acceb	0
11341	1425628339.605713000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0bcceb	0
11342	1425628339.605713000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0bcceb	0
11344	1425628339.612882000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0ccceb	0
11346	1425628339.612881000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0dcceb	0
11352	1425628339.786966000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xadffec	0
11354	1425628339.786966000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xaeffec	0
11362	1425628340.092182000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xafffec	0
11363	1425628340.092181000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb0ffec	0
11365	1425628340.092693000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb1ffec	0
11368	1425628340.093206000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb3ffec	0
11370	1425628340.093717000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb4ffec	0
11372	1425628340.093717000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb5ffec	0
11374	1425628340.094229000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb6ffec	0
11376	1425628340.095253000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb7ffec	0
11378	1425628340.095253000	00:26:66:55:97:d4	f0:f6:1c:68:96:7c	00:26:66:55:97:d6	0xb8ffec	0
11380	1425628340.118802000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0ecceb	0
11382	1425628340.118802000	f0:f6:1c:68:96:7c	00:26:66:55:97:d4	00:26:66:55:97:d6	0x0fcceb	0
